P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: Refrig-40
3350;352;2.064235429633610000;0.0023366907381538400;0.098101707504191000;0.00011105000332389800;0.140295213517601000;;;
3350;353;2.078795117988830000;0.0023463453412954400;0.097431259188888400;0.00010997109773644600;0.139408962910710000;;;
3350;354;2.093853257704010000;0.0023565840856853700;0.096757270800257500;0.00010889810148026600;0.138529269036762000;;;
3350;355;2.109568630155110000;0.0023675830953518800;0.096079666363539500;0.00010783085728414500;0.137656100582924000;;;
3350;356;2.125749645441730000;0.0023791227005328900;0.095398367003775900;0.00010676912072836700;0.136789322618011000;;;
3350;357;2.142628685926230000;0.0023914589703596800;0.094713290785015200;0.00010571264650188100;0.135928806262627000;;;
3350;358;2.160139096866210000;0.0024045138582435400;0.094024352537733400;0.00010466125029510500;0.135074509341247000;;;
3350;359;2.178361263973280000;0.0024183721693680400;0.093331463673387500;0.00010361468412379600;0.134226317233702000;;;
3350;360;2.197263161938950000;0.0024329942149791100;0.092634531984900300;0.00010257272971694300;0.133384163782321000;;;
3350;361;2.217085586491900000;0.0024486405206814700;0.091933461431739200;0.00010153509645266300;0.132547899898624000;;;
3350;362;2.237791119767630000;0.0024652649067535200;0.091228151908099200;0.00010050158811532400;0.131717511502751000;;;
3350;363;2.259458026435140000;0.0024829464744167000;0.090518498992523100;0.00009947190224975330;0.130892859309520000;;;
3350;364;2.282106106708630000;0.0025017017358135900;0.089804393677097300;0.00009844582023826350;0.130073928701263000;;;
3350;365;2.305855924966740000;0.0025216558762071200;0.089085722074131600;0.00009742305758224170;0.129260635055023000;;;
3350;366;2.330871518244270000;0.0025429797175602100;0.088362365097973900;0.00009640329828606590;0.128452869675530000;;;
3350;367;2.357106036820540000;0.0025656148262307600;0.087634198119314000;0.00009538628914761640;0.127650627211312000;;;
3350;368;2.384890587730450000;0.0025899123903823300;0.086901090588989500;0.00009437171349162100;0.126853840177898000;;;
3350;369;2.414284033566940000;0.0026159250251161300;0.086162905627911600;0.00009335923111572190;0.126062433768814000;;;
3350;370;2.445366111788550000;0.0026437286371190600;0.085419499579277900;0.00009234853469076100;0.125276404723572000;;;
3350;371;2.478347503412800000;0.0026735386233088800;0.084670721518709000;0.00009133926696396550;0.124495713033054000;;;
3350;372;2.513613842406050000;0.0027057568379003300;0.083916412717334500;0.00009033106187251620;0.123720340673634000;;;
3350;373;2.551209979443300000;0.0027404152839064500;0.083156406052141700;0.00008932353194610270;0.122950278565256000;;;
3350;374;2.591484242862090000;0.0027778696542582000;0.082390525357060300;0.00008831623839433400;0.122185489735467000;;;
4020;313;1.706689380173970000;0.0022389259192819800;0.122075078500566000;0.00016014458197744200;0.181316669864873000;;;
4020;314;1.712366369398600000;0.0022361771677151100;0.121503197380455000;0.00015867087828989600;0.180062452402488000;;;
4020;315;1.718114387405790000;0.0022335983874594600;0.120929449756449000;0.00015721178167898600;0.178821025207896000;;;
4020;316;1.723961366431760000;0.0022312235801052800;0.120353811019702000;0.00015576698314215000;0.177592121652474000;;;
4020;317;1.729918652494630000;0.0022290664304306600;0.119776255987897000;0.00015433629263450000;0.176375609550255000;;;
4020;318;1.735896833746340000;0.0022270089011066000;0.119196758885956000;0.00015291936586415300;0.175171179807146000;;;
4020;319;1.742058800355280000;0.0022252590288363100;0.118615293325910000;0.00015151598348902900;0.173978664924578000;;;
4020;320;1.748273305159710000;0.0022236466032025500;0.118031832285858000;0.00015012588830225500;0.172797853313290000;;;
4020;321;1.754627990743100000;0.0022222821387381100;0.117446348087993000;0.00014874886471258800;0.171628580493386000;;;
4020;322;1.761101243605090000;0.0022211347739514600;0.116858812375612000;0.00014738458265965800;0.170470549163200000;;;
4020;323;1.767679976598880000;0.0022201878016577500;0.116269196089073000;0.00014603290996268900;0.169323689760925000;;;
4020;324;1.774351228012030000;0.0022194221263154100;0.115677469440640000;0.00014469352580231700;0.168187714035736000;;;
4020;325;1.781136000137990000;0.0022188629734201100;0.115083601888135000;0.00014336622417245000;0.167062465967514000;;;
4020;326;1.788097845570260000;0.0022185879309975500;0.114487562107339000;0.00014205079669992500;0.165947786567853000;;;
4020;327;1.795216012705240000;0.0022185681348584000;0.113889317963075000;0.00014074696857949700;0.164843438854535000;;;
4020;328;1.802385198878740000;0.0022186728014176900;0.113288836478868000;0.00013945457405902200;0.163749312955038000;;;
4020;329;1.809728930408200000;0.0022190520928785800;0.112686083805131000;0.00013817333961151000;0.162665172531106000;;;
4020;330;1.817218612424630000;0.0022196692125323600;0.112081025185760000;0.00013690306670475700;0.161590868917942000;;;
4020;331;1.824876750776920000;0.0022205495600046200;0.111473624923044000;0.00013564352149787700;0.160526211788895000;;;
4020;332;1.832666764608030000;0.0022216475151317800;0.110863846340797000;0.00013439453014452500;0.159471081752337000;;;
4020;333;1.840671168476750000;0.0022230611086798300;0.110251651745587000;0.00013315586366583700;0.158425294391128000;;;
4020;334;1.848760611785180000;0.0022246319281423400;0.109637002385945000;0.00013192728926547000;0.157388660680635000;;;
4020;335;1.857094745296410000;0.0022265513304728000;0.109019858409421000;0.00013070863045854400;0.156361058929510000;;;
4020;336;1.865595868009800000;0.0022287235150196000;0.108400178817344000;0.00012949965836935200;0.155342305392996000;;;
4020;337;1.874254590413260000;0.0022311362772621900;0.107777921417138000;0.00012830019549727700;0.154332278326296000;;;
