P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
1800;601;2.39778356208675000000;0.00082349021230420100;0.04016704359818950000;0.00001379489282657300;0.27529524560631000000
1800;606;2.40158537373484000000;0.00081953825857912800;0.04068967586232610000;0.00001388530529168760;0.28233771539143700000
1800;611;2.40612279517390000000;0.00081600209935494700;0.04121526254298100000;0.00001397756624391530;0.28937996082234800000
1800;616;2.41128481907161000000;0.00081282957061163700;0.04174356240338760000;0.00001407150314047490;0.29642782438141200000
1800;621;2.41018128632463000000;0.00080769885920285500;0.04227435821539260000;0.00001416696374577460;0.30348704635006900000
1800;626;2.41661377481524000000;0.00080523656060507500;0.04280745210556060000;0.00001426381238945950;0.31056350596534600000
1800;631;2.42339278688551000000;0.00080301045002182100;0.04334267574423850000;0.00001436193989801420;0.31766087796810400000
1800;636;2.43047336100177000000;0.00080099797910952200;0.04387987687380330000;0.00001446125403530620;0.32478239796090900000
1800;641;2.43779579115209000000;0.00079917256868335100;0.04441891653776430000;0.00001456167073405280;0.33193085803888500000
1800;646;2.44532797373894000000;0.00079751777988624900;0.04495966715343960000;0.00001466311853367110;0.33910880266205300000
1800;651;2.45304100312447000000;0.00079601878442816300;0.04550201094769550000;0.00001476553200598240;0.34631846002793100000
1800;656;2.46091149349088000000;0.00079466306709540900;0.04604583867590300000;0.00001486885143409530;0.35356179732715500000
1800;661;2.46890805461286000000;0.00079343608586765300;0.04659104856410380000;0.00001497302385971960;0.36084059911426400000
1800;666;2.47700789024357000000;0.00079232663132016100;0.04713754542875420000;0.00001507800307192130;0.36815651441672900000
1800;671;2.48519720858845000000;0.00079132665703306900;0.04768523993897520000;0.00001518374533027970;0.37551099227774000000
1800;676;2.49346124861779000000;0.00079042801460647300;0.04823404799408660000;0.00001529020866617980;0.38290529396753700000
1800;681;2.50178715358427000000;0.00078962378191809400;0.04878389019509560000;0.00001539736096947340;0.39034072272386000000
1800;686;2.51015228439050000000;0.00078890371742606900;0.04933469139329350000;0.00001550516344377390;0.39781823317341900000
1800;691;2.51855419525981000000;0.00078826461646031500;0.04988638030254200000;0.00001561358834754800;0.40533889774420900000
1800;696;2.52698844368188000000;0.00078770255791537300;0.05043888916448440000;0.00001572260534574730;0.41290357888277500000
1800;701;2.53544132296803000000;0.00078721099114151800;0.05099215345798850000;0.00001583218799049670;0.42051310924531900000
1800;706;2.54390013803756000000;0.00078678371602053700;0.05154611164575210000;0.00001594230868603990;0.42816817271441600000
1800;711;2.55236224697187000000;0.00078641793206662800;0.05210070495228900000;0.00001605294416825160;0.43586946059575300000
1800;716;2.56082059291822000000;0.00078610973636632700;0.05265587716854050000;0.00001616407562231010;0.44361768922358500000
1800;721;2.56927787076814000000;0.00078585784629713700;0.05321157447917850000;0.00001627567566515680;0.45141325239876400000
1800;726;2.57771000327533000000;0.00078565340842016200;0.05376774530933170000;0.00001638772876377420;0.45925678735402400000
1800;731;2.58613185646034000000;0.00078549915412324500;0.05432434018800350000;0.00001650021175810630;0.46714864594235700000
1800;736;2.59453946013335000000;0.00078539257356347400;0.05488131162589190000;0.00001661311197640560;0.47508940659009300000
1800;741;2.60290524692754000000;0.00078532360954170000;0.05543861400568020000;0.00001672640696787600;0.48307930824732600000
1800;746;2.61125112887541000000;0.00078529757456231100;0.05599620348316810000;0.00001684008186488280;0.49111874671051800000
1800;751;2.61956624442789000000;0.00078530979700134400;0.05655403789785270000;0.00001695411983401420;0.49920800765428700000
1800;756;2.62785200792679000000;0.00078535947681119000;0.05711207669178130000;0.00001706850710578810;0.50734741647260500000
1800;761;2.63609718635813000000;0.00078544206404361800;0.05767028083566310000;0.00001718323005993470;0.51553725790212600000
1800;766;2.64430765121551000000;0.00078555798416571200;0.05822861276137150000;0.00001729827149294170;0.52377766571446900000
1800;771;2.65247069209536000000;0.00078570240647099700;0.05878703630009260000;0.00001741361969726150;0.53206889745683100000
