P (kPa);T (K);cp (kJ/kg K);Pr; K  (W/m K);Mμ;Viscosidade cinemática ν (cSt)
1600;661.2;2.624805004515000;0.00080897383475306200;0.0458493565152791000;0.000014130927705991;0.32944102662719
1600;662.4;2.627282896670090;0.00080862224027527800;0.0459879989635783000;0.000014154135740326;0.33112665561055
1600;663.6;2.629772001703940;0.00080827996213243500;0.0461267616417548000;0.000014177402880908;0.33281391019613
1600;664.8;2.632264221982960;0.00080794450266066800;0.0462656427918131000;0.000014200729335427;0.33450284838827
1600;666;2.634771908245260;0.00080761958272077100;0.0464046406822689000;0.000014224114211496;0.33619350112816
1600;667.2;2.637293779487990;0.00080730473129481500;0.0465437536072353000;0.000014247556639911;0.33788589853179
1920;596;2.743040087474570;0.00096297473553145200;0.0392412723931710000;0.000013776085182744;0.18501724183352
1920;597.1;2.733583371277490;0.00095718945479116600;0.0393466845682093000;0.000013777604863057;0.18659006663158
1920;598.2;2.724990567020490;0.00095177615159105200;0.0394529427437015000;0.000013780000000000;0.18814785580600
1920;599.3;2.717150062837080;0.00094669330776770900;0.0395599946974476000;0.000013783258697275;0.18969173754966
1920;600.4;2.709998439479980;0.00094190981514157200;0.0396677935480776000;0.000013787271440316;0.19122271675794
1920;601.5;2.703474514619740;0.00093740049462465200;0.0397762970250676000;0.000013792000000000;0.19274169511178
1920;602.6;2.697507863927410;0.00093313750215190200;0.0398854668612273000;0.000013797411090717;0.19424954422526
1920;603.7;2.692062927411760;0.00092910394381356100;0.0399952682835497000;0.000013803452035891;0.19574700586343
1920;604.8;2.687080027866990;0.00092527580530319000;0.0401056695837126000;0.000013810085794412;0.19723473528294
1920;605.9;2.682542056944080;0.00092164435094365200;0.0402166417535830000;0.000013817282226821;0.19871342677775
1920;607;2.678379211117050;0.00091818209088050700;0.0403281581741417000;0.000013825000000000;0.20018360012671
1920;608.1;2.674594817107550;0.00091488891227866300;0.0404401943486091000;0.000013833230059104;0.20164583485178
1920;609.2;2.671163116009150;0.00091175238159606100;0.0405527276723634000;0.000013841927441232;0.20310059935377
1920;610.3;2.668012519214980;0.00090874639098888300;0.0406657372336707000;0.000013851075166197;0.20454837787830
1920;611.4;2.665149816566500;0.00090587123463408900;0.0407792036403514000;0.000013860649528765;0.20598957705672
1920;612.5;2.662569017377150;0.00090312300915636200;0.0408931088683974000;0.000013870629190813;0.20742458327058
1920;613.6;2.660244195225520;0.00090049154883848600;0.0410074361292520000;0.000013881000000000;0.20885379132369
1920;614.7;2.658124905687510;0.00089795739985449500;0.0411221697530314000;0.000013891731178169;0.21027749881865
1920;615.8;2.656243817257860;0.00089553102311644200;0.0412372950854214000;0.000013902819017768;0.21169607253272
1920;616.9;2.654565299218530;0.00089319887012592400;0.0413527983963539000;0.000013914245324853;0.21310982228690
1920;618;2.653067072693690;0.00089095249272258500;0.0414686667988664000;0.000013926000000000;0.21451896592248
1920;619.1;2.651761090499510;0.00088879032022986300;0.0415848881768012000;0.000013938000000000;0.21592383282564
1920;620.2;2.650615252945470;0.00088671123301212100;0.0417014511202008000;0.000013950400798493;0.21732464464637
1920;621.3;2.649622045569960;0.00088469959152089400;0.0418183448674279000;0.000013963000000000;0.21872162705292
1920;622.4;2.648779362254370;0.00088276395840834800;0.0419355592531798000;0.000013975947114333;0.22011502014996
1920;623.5;2.648074061169330;0.00088089194423666300;0.0420530846616837000;0.000013989119130762;0.22150501469994
1920;624.6;2.647507614155740;0.00087908568002990700;0.0421709119844606000;0.000014002545126263;0.22289183731379
1920;625.7;2.647066912132860;0.00087733987844126300;0.0422890325821272000;0.000014016213392622;0.22427563699443
1920;626.8;2.646735981161080;0.00087564871138728600;0.0424074382497782000;0.000014030118198780;0.22565663989378
1920;627.9;2.646527019863380;0.00087401538224639400;0.0425261211855481000;0.000014044248853111;0.22703497606312
1920;629;2.646412324326110;0.00087243005393622700;0.0426450739620076000;0.000014058596929435;0.22841079582191
1920;630.1;2.646408266159500;0.00087089767170000600;0.0427642895000882000;0.000014073157431442;0.22978429061559
1920;631.2;2.646496002078050;0.00086941141173620900;0.0428837610452719000;0.000014087922748288;0.23115559605514
1920;632.3;2.646668539705770;0.00086796840182978000;0.0430034821458089000;0.000014102885613082;0.23252484040782
1920;633.4;2.646932811088390;0.00086656796580255400;0.0431234466327601000;0.000014118000000000;0.23389215541114
1920;634.5;2.647285732492660;0.00086521590641737700;0.0432436486016808000;0.000014133379016276;0.23525766677863
1920;635.6;2.647704182882110;0.00086389692945078500;0.0433640823957860000;0.000014148898457905;0.23662150500464
1920;636.7;2.648211564508080;0.00086262059686892200;0.0434847425904538000;0.000014164591345645;0.23798376407253
1920;637.8;2.648786374191040;0.00086137947565571500;0.0436056239789405000;0.000014180452559181;0.23934455464304
1920;638.9;2.642489669306340;0.00085792044910151100;0.0437267214368297000;0.000014196478770973;0.24070402396169
1920;640;2.643289633291020;0.00085678164833089600;0.0438480293649821000;0.000014212663796747;0.24206234586586
1920;641.1;2.644146634369020;0.00085567326512732300;0.0439695430414534000;0.000014229000000000;0.24341958830539
1920;642.2;2.645053629797990;0.00085459294307260900;0.0440912580633617000;0.000014245487338198;0.24477588349965
1920;643.3;2.646021477843570;0.00085354387743111300;0.0442131701856513000;0.000014262121842086;0.24613134992705
1920;644.4;2.647040056682330;0.00085252226916195200;0.0443352753123168000;0.000014278895938035;0.24748599747429
1920;645.5;2.648106055091930;0.00085152687023945200;0.0444575694882373000;0.000014295807727179;0.24883993753976
1920;646.6;2.649226183371010;0.00085055963401217400;0.0445800488915736000;0.000014312854941367;0.25019326983393
1920;647.7;2.650384144387220;0.00084961303098457700;0.0447027098266791000;0.000014330000000000;0.25154601428422
1920;648.8;2.651584667224600;0.00084869396078309600;0.0448255487174850000;0.000014347334616751;0.25289827396268
1920;649.9;2.652833608822480;0.00084779871000616600;0.0449485621013206000;0.000014364765599847;0.25425017303665
1920;651;2.654119413135380;0.00084692489349297500;0.0450717466231359000;0.000014382316040275;0.25560169063392
1920;652.1;2.655442654317420;0.00084607346908808300;0.0451950990300937000;0.000014400000000000;0.25695290199043
