P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: p-Xylene
700.000000000000000000;583.000000000000000000;2.172607585771860000;0.000737800946835962;0.035521777118942300;0.000012062924277391;0.711878172532320000;;;
700.000000000000000000;586.000000000000000000;2.179784008442360000;0.000737770828132781;0.035838638582956900;0.000012129964236867;0.720844620679173000;;;
700.000000000000000000;589.000000000000000000;2.186946867294240000;0.000737758594390591;0.036156159200290300;0.000012197149180479;0.729859043087303000;;;
700.000000000000000000;592.000000000000000000;2.194093372199080000;0.000737763202146001;0.036474323754133900;0.000012264479821107;0.738921830689284000;;;
700.000000000000000000;595.000000000000000000;2.201220795435360000;0.000737783510806307;0.036793117202862000;0.000012331954722455;0.748033236400205000;;;
700.000000000000000000;598.000000000000000000;2.208336953516830000;0.000737821869982332;0.037112524676165100;0.000012399571683446;0.757193455763169000;;;
700.000000000000000000;601.000000000000000000;2.215434142413290000;0.000737875490710649;0.037432531471480500;0.000012467329540193;0.766402736647729000;;;
700.000000000000000000;604.000000000000000000;2.222510936622220000;0.000737943854256072;0.037753123050693600;0.000012535229714808;0.775661477648613000;;;
700.000000000000000000;607.000000000000000000;2.229566339351680000;0.000738026218385291;0.038074285037084400;0.000012603267329473;0.784969680288815000;;;
700.000000000000000000;610.000000000000000000;2.236608657228460000;0.000738125271577110;0.038396003212498500;0.000012671443529965;0.794327709189695000;;;
700.000000000000000000;613.000000000000000000;2.243626902643050000;0.000738237241402772;0.038718263514722000;0.000012739758119027;0.803735839839692000;;;
700.000000000000000000;616.000000000000000000;2.250629428623520000;0.000738364516287635;0.039041052035043500;0.000012808206955174;0.813194091064278000;;;
700.000000000000000000;619.000000000000000000;2.256549888438490000;0.000738158110961498;0.039364354934262900;0.000012876789485740;0.822702826488121000;;;
700.000000000000000000;622.000000000000000000;2.263527816814540000;0.000738318734623554;0.039688158498495400;0.000012945505128974;0.832262448830390000;;;
700.000000000000000000;625.000000000000000000;2.270481624373550000;0.000738491413919089;0.040012449278242900;0.000013014353397380;0.841873183223219000;;;
700.000000000000000000;628.000000000000000000;2.277413222857410000;0.000738676585527667;0.040337213969306500;0.000013083332961052;0.851535193417255000;;;
700.000000000000000000;631.000000000000000000;2.284323386898740000;0.000738874103915987;0.040662439410361700;0.000013152438772322;0.861248393214111000;;;
700.000000000000000000;634.000000000000000000;2.291209467394830000;0.000739083226952068;0.040988112581392300;0.000013221674816042;0.871013279294901000;;;
700.000000000000000000;637.000000000000000000;2.298070372737040000;0.000739303159282633;0.041314220602218900;0.000013291035025243;0.880829684527030000;;;
700.000000000000000000;640.000000000000000000;2.304907320993640000;0.000739534373825478;0.041640750731116800;0.000013360522671377;0.890698050996006000;;;
700.000000000000000000;643.000000000000000000;2.311717732522640000;0.000739775650879332;0.041967690363513800;0.000013430132501813;0.900618250736755000;;;
700.000000000000000000;646.000000000000000000;2.318506663042640000;0.000740028478615598;0.042295027030761700;0.000013499863944969;0.910590459863233000;;;
700.000000000000000000;649.000000000000000000;2.325268900499860000;0.000740291065002888;0.042622748398976500;0.000013569716517021;0.920614856305889000;;;
700.000000000000000000;652.000000000000000000;2.332003824572290000;0.000740563134876274;0.042950842267939800;0.000013639690492942;0.930691665922375000;;;
700.000000000000000000;655.000000000000000000;2.338718794667850000;0.000740846695548896;0.043279296570058400;0.000013709781579004;0.940820798525367000;;;
700.000000000000000000;658.000000000000000000;2.345404104419690000;0.000741138445124291;0.043608099369375400;0.000013779987380657;0.951002285489320000;;;
700.000000000000000000;661.000000000000000000;2.352061453008780000;0.000741438951442017;0.043937238860630200;0.000013850310019923;0.961236465247449000;;;
700.000000000000000000;664.000000000000000000;2.358694812945270000;0.000741749196786081;0.044266703368362700;0.000013920746120966;0.971523293279525000;;;
700.000000000000000000;667.000000000000000000;2.365301730510070000;0.000742068235689426;0.044596481346057600;0.000013991294135353;0.981862845629200000;;;
700.000000000000000000;670.000000000000000000;2.371883546031970000;0.000742396415500229;0.044926561375327000;0.000014061954340715;0.992255322467724000;;;
700.000000000000000000;673.000000000000000000;2.378437457180880000;0.000742732592064541;0.045256932165126900;0.000014132723328254;1.002700660620040000;;;
700.000000000000000000;676.000000000000000000;2.384962941848490000;0.000743076438888613;0.045587582551005600;0.000014203599521461;1.013198920230150000;;;
700.000000000000000000;679.000000000000000000;2.391463253041070000;0.000743428854045640;0.045918501494381200;0.000014274582267593;1.023750223236260000;;;
700.000000000000000000;682.000000000000000000;2.397933743316460000;0.000743788180677130;0.046249678081846100;0.000014345669063326;1.034354555200480000;;;
700.000000000000000000;685.000000000000000000;2.404378808254520000;0.000744155767892893;0.046581101524496000;0.000014416861126564;1.045012165721660000;;;
700.000000000000000000;688.000000000000000000;2.410796453829510000;0.000744530639507644;0.046912761157282300;0.000014488153079045;1.055722823836160000;;;
700.000000000000000000;691.000000000000000000;2.417186576289840000;0.000744912801322043;0.047244646438385000;0.000014559547149192;1.066486845842520000;;;
700.000000000000000000;694.000000000000000000;2.423549079732770000;0.000745301965903322;0.047576746948605300;0.000014631039795567;1.077304124973050000;;;
700.000000000000000000;697.000000000000000000;2.429884624951690000;0.000745698133223742;0.047909052390776300;0.000014702628497446;1.088174623044160000;;;
700.000000000000000000;700.000000000000000000;2.436190883251150000;0.000746100576689870;0.048241552589190200;0.000014774314465530;1.099098574134810000;;;
700.000000000000000000;703.000000000000000000;2.442468157810500000;0.000746509142292057;0.048574237489041100;0.000014846094205765;1.110075860950700000;;;
700.000000000000000000;706.000000000000000000;2.448720494789130000;0.000746924919603777;0.048907097155881300;0.000014917966214987;1.121106509140430000;;;
700.000000000000000000;709.000000000000000000;2.454941477271900000;0.000747345841051974;0.049240121775092300;0.000014989929724273;1.132190596220610000;;;
700.000000000000000000;712.000000000000000000;2.461138521901460000;0.000747774014303927;0.049573301651366600;0.000015061983081514;1.143328130246230000;;;
700.000000000000000000;715.000000000000000000;2.467303365789020000;0.000748206784596153;0.049906627208201700;0.000015134124806556;1.154519128686220000;;;
1050.000000000000000000;527.000000000000000000;2.106177690631260000;0.000782088261457329;0.030189817110429000;0.000011210403415931;0.345254761399601000;;;
1050.000000000000000000;529.500000000000000000;2.109726031717360000;0.000780496296104682;0.030434797603154100;0.000011259398824700;0.350186567517625000;;;
1050.000000000000000000;532.000000000000000000;2.113439636255220000;0.000778997775788303;0.030680697609780800;0.000011308671791545;0.355122794798203000;;;
1050.000000000000000000;534.500000000000000000;2.117295834130570000;0.000777583181982651;0.030927490899244300;0.000011358212865917;0.360064610385180000;;;
1050.000000000000000000;537.000000000000000000;2.121287413878670000;0.000776248610065779;0.031175152698036900;0.000011408010433717;0.365012999129231000;;;
1050.000000000000000000;539.500000000000000000;2.125403838199250000;0.000774988913863738;0.031423659539803300;0.000011458052036365;0.369968813832778000;;;
1050.000000000000000000;542.000000000000000000;2.129631824872900000;0.000773798581340454;0.031672989134630000;0.000011508333869236;0.374933092967324000;;;
1050.000000000000000000;544.500000000000000000;2.133961757553210000;0.000772672957681400;0.031923120254995800;0.000011558844322557;0.379906540499724000;;;
1050.000000000000000000;547.000000000000000000;2.138382991799450000;0.000771607508119319;0.032174032635885800;0.000011609578472860;0.384890002307895000;;;
1050.000000000000000000;549.500000000000000000;2.142890856709350000;0.000770599599261611;0.032425706886999700;0.000011660527018752;0.389884112166056000;;;
1050.000000000000000000;552.000000000000000000;2.147475578476530000;0.000769645115400103;0.032678124415330400;0.000011711685612992;0.394889605817940000;;;
1050.000000000000000000;554.500000000000000000;2.152137626739350000;0.000768743377058088;0.032931267356672700;0.000011763045896338;0.399907028111637000;;;
1050.000000000000000000;557.000000000000000000;2.156863940879590000;0.000767889115334441;0.033185118514848000;0.000011814603051986;0.404936990749605000;;;
1050.000000000000000000;559.500000000000000000;2.161645863603960000;0.000767078778182916;0.033439661307623200;0.000011866353768020;0.409980110766827000;;;
