P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);μ(cP);Viscosidade cinemática ν (cSt)
1800;295;1.681423044979130;0.006944655435264960;0.1398694413735410;0.000577692258449028;0.6658978279466060
1800;299;1.698617744198340;0.006753508010177430;0.1388947032974560;0.000552229302027742;0.6390832426345480
1800;303;1.715801060826420;0.006573892939623520;0.1379225843369130;0.000528434399586134;0.6140007749956220
1800;307;1.732930042906370;0.006404699241037180;0.1369528066636860;0.000506160961596424;0.5904995689030780
1800;311;1.750094491456850;0.006245418271220330;0.1359850968868290;0.000485278830861121;0.5684456707667370
1800;315;1.767114703672800;0.006094641293682100;0.1350191855057010;0.000465670678712623;0.5477181220044250
1800;319;1.784161514628630;0.005952298970296710;0.1340548063795380;0.000447232091620549;0.5282093157519610
1800;323;1.801175797827190;0.005817557866209860;0.1330916962109200;0.000429868447684603;0.5098215573742930
1800;327;1.818123809440900;0.005689754025730670;0.1321295940405660;0.000413494881760365;0.4924672189687430
1800;331;1.835012793205800;0.005568412798383320;0.1311682407509830;0.000398034778418726;0.4760671386928530
1800;335;1.851978939518870;0.005453475641113310;0.1302073785765650;0.000383418381390984;0.4605491207596760
1800;339;1.868816389020860;0.005343907235388300;0.1292467506177580;0.000369582934864210;0.4458482461062840
1800;343;1.885661449284450;0.005239725631761240;0.1282861003569640;0.000356471183358048;0.4319052037280650
1800;347;1.902493374210700;0.005140513920385270;0.1273251711738020;0.000344031061399050;0.4186660274190860
1800;351;1.919290472404320;0.005045889983959650;0.1263637058573760;0.000332215142465124;0.4060815323813740
1800;355;1.936104940258660;0.004955691022806310;0.1254014461131150;0.000320979926153522;0.3941065392094720
1800;359;1.952885000786980;0.004869509478647040;0.1244381320616820;0.000310285891558030;0.3827000229044200
1800;363;1.969668255554480;0.004787189501812460;0.1234735017273950;0.000300096754646132;0.3718242806111390
1800;367;1.986386173629790;0.004708331732315720;0.1225072905134180;0.000290379066780520;0.3614445019762920
1800;371;2.003106968062610;0.004632891108377840;0.1215392306608930;0.000281102322554716;0.3515289652106430
1800;375;2.019947569546050;0.004560929366159690;0.1205690506889620;0.000272238216589387;0.3420481701354760
1800;379;2.036652314477430;0.004491680923946700;0.1195964748124340;0.000263760878902944;0.3329751826855930
1800;383;2.053368294208370;0.004425310273611660;0.1186212223335990;0.000255646157263583;0.3242847810350580
1800;387;2.070199226039980;0.004361879327385260;0.1176430070043810;0.000247872085840466;0.3159540896969830
1800;391;2.086931845738490;0.004300782205633970;0.1166615363547030;0.000240417942090812;0.3079614244181350
1800;395;2.103749651827170;0.004242270161042600;0.1156765109825120;0.000233264927910226;0.3002871943106330
1800;399;2.120581924455770;0.004186063475485600;0.1146876238004800;0.000226395249127021;0.2929127593196810
1800;403;2.137437768061500;0.004132062768328000;0.1136945592338330;0.000219792623762633;0.2858211115098120
1800;407;2.154310338015860;0.004080141726196640;0.1126969923631720;0.000213441718606494;0.2789961768842840
1800;411;2.171324816486300;0.004030430284522920;0.1116945880054240;0.000207328376987309;0.2724231355709000
1800;415;2.188360809876370;0.003982599248916270;0.1106869997252360;0.000201439342169276;0.2660880862626450
1800;419;2.205378925094930;0.003936488796256610;0.1096738687681840;0.000195762256878142;0.2599780671099910
1800;423;2.222574046070580;0.003892359999276030;0.1086548229060450;0.000190285532738773;0.2540809039868750
1800;427;2.239758229469080;0.003849798420420060;0.1076294751831110;0.000184998442286693;0.2483853530165990
1800;431;2.257078842173900;0.003808981033982010;0.1065974225510100;0.000179890730080611;0.2428805989908950
1800;435;2.274482792917870;0.003769743907061390;0.1055582443777630;0.000174952982639486;0.2375567675827850
1800;439;2.292070510107000;0.003732180887241830;0.1045115008147480;0.000170176189658124;0.2324043510574320
1800;443;2.309756471980790;0.003696083376192730;0.1034567310028270;0.000165551956777014;0.2274145094757710
1800;447;2.327437599718980;0.003661229570334400;0.1023934510960920;0.000161072387507560;0.2225789257206280
1800;451;2.345546349366750;0.003628239703489290;0.1013211520782820;0.000156729977590487;0.2178896730963910
1800;455;2.363673223616490;0.003596413150572830;0.1002392973430000;0.000152517667656685;0.2133392999542120
1800;459;2.382118117903200;0.003566156063205840;0.0991473200040962;0.000148428750751639;0.2089207136301040
1800;463;2.400698193443330;0.003537138771698610;0.0980446198969374;0.000144456903138040;0.2046272351436210
1800;467;2.419580875774490;0.003509560702620000;0.0969305602244997;0.000140596120779784;0.2004525220857590
1800;471;2.438745251783700;0.003483339243911940;0.0958044637940376;0.000136840634843524;0.1963904590143450
1800;475;2.458182271571120;0.003458415059250640;0.0946656087801706;0.000133184984199411;0.1924352709504450
1800;479;2.478045432091880;0.003434957964738010;0.0935132239381750;0.000129623932319758;0.1885814158676210
1800;483;2.498211520228730;0.003412751149771110;0.0923464831765153;0.000126152475115124;0.1848236068406600
1800;487;2.518880449841620;0.003392024671341650;0.0911644993795059;0.000122765743433849;0.1811566807001590
1800;491;2.540109466291950;0.003372809151127440;0.0899663173485505;0.000119459110905715;0.1775757673521380
1800;495;2.561884255238210;0.003355039367132150;0.0887509057024663;0.000116228038753734;0.1740760740578690
1800;499;2.584253415607420;0.003338735848299740;0.0875171475424051;0.000113068105502372;0.1706529406229650
1800;503;2.607428496136000;0.003324127852115390;0.0862638296427343;0.000109975019131107;0.1673018723155920
1800;507;2.631360918084400;0.003311105954677110;0.0849896298731465;0.000106944534907679;0.1640184321058420
