P (kPa);T (K);cp (kJ/kg K);Pr;Condutividade térmica (W/m K);Viscosidade absoluta μ(cP);Viscosidade cinemática ν (cSt);;;Nome no Hysys: 13-ClHexaFC3
1300;341.4;1.068961529210630000;0.00570412074986286;0.0654007301639588;0.0003489869857710400;0.2380268588224280;;;
1300;343.3;1.073353581002750000;0.00573029608191787;0.0648447199685802;0.0003461854987448580;0.2371475964983780;;;
1300;345.2;1.077822202896970000;0.00575760580357741;0.0642853680595141;0.0003434052548089410;0.2362840155093960;;;
1300;347.1;1.082375707435860000;0.00578611894173889;0.0637225926207969;0.0003406455795773230;0.2354360813000320;;;
1300;349;1.086977394326380000;0.00581566126989774;0.0631563082652597;0.0003379055515276960;0.2346036054443750;;;
1300;350.9;1.091657542992120000;0.00584641827786750;0.0625864258075849;0.0003351842582289600;0.2337864224190600;;;
1300;352.8;1.096474403153630000;0.00587873492222632;0.0620128520182502;0.0003324811940324530;0.2329846705388700;;;
1300;354.7;1.101347203178010000;0.00591220636051146;0.0614354893563367;0.0003297954449655610;0.2321982272042580;;;
1300;356.6;1.106350619619530000;0.00594726341905562;0.0608542356789248;0.0003271261057116960;0.2314269999340120;;;
1300;358.5;1.111459831410260000;0.00598380815126434;0.0602689839244977;0.0003244723984475790;0.2306710140473920;;;
1300;360.4;1.116675107731570000;0.00602187551602559;0.0596796217674325;0.0003218333162785600;0.2299301636304040;;;
1300;362.3;1.122031151663820000;0.00606169903650678;0.0590860312402576;0.0003192083732336430;0.2292047499606240;;;
1300;364.2;1.127563760389050000;0.00610350772026902;0.0584880883198962;0.0003165962858553480;0.2284945439611160;;;
1300;366.1;1.133221545815700000;0.00614707073355744;0.0578856624735709;0.0003139962022410590;0.2277996682838090;;;
1300;368;1.139048950089670000;0.00619268315365233;0.0572786161594201;0.0003114074433122780;0.2271204224220990;;;
1300;369.9;1.145079803218030000;0.00624057626858043;0.0566668042761350;0.0003088287060763100;0.2264567085977720;;;
1300;371.8;1.151304027606500000;0.00629075185092778;0.0560500735550564;0.0003062588990452330;0.2258086429990970;;;
1300;373.7;1.157753257141810000;0.00634345260068426;0.0554282618871442;0.0003036973118844320;0.2251766943541680;;;
1300;375.6;1.164449364854430000;0.00639885781006518;0.0548011975760131;0.0003011423954480270;0.2245607922459960;;;
1300;377.5;1.171414024104230000;0.00645716584267696;0.0541686985067777;0.0002985932066228270;0.2239614044968800;;;
1300;379.4;1.178675294075330000;0.00651861127659983;0.0535305712187156;0.0002960484426399190;0.2233788349531940;;;
1300;381.3;1.186253053528790000;0.00658338817584553;0.0528866098676705;0.0002935065844742440;0.2228133398407130;;;
1300;383.2;1.194211302523440000;0.00665195003362849;0.0522365950616063;0.0002909662800397670;0.2222654333074740;;;
1300;385.1;1.202577193985980000;0.00672455249735548;0.0515802925496652;0.0002884258796971840;0.2217355551838190;;;
1300;387;1.211387744473860000;0.00680152020661430;0.0509174517413690;0.0002858837547829450;0.2212243347174220;;;
1300;388.9;1.220727460634970000;0.00688345552916989;0.0502478040280369;0.0002833380386851660;0.2207324182225350;;;
1300;390.8;1.230636665802550000;0.00697072621189858;0.0495710608728659;0.0002807866066242720;0.2202604811269500;;;
